designation,name,absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,miss_distance_min_au,miss_distance_mean_au,relative_velocity_max_kms,n_close_approaches,is_potentially_hazardous_asteroid
2017 UZ4,(2017 UZ4),19.69,0.3065878759,0.6855513317,0.1839745863,0.28333012975,18.4064248615,10,0
2017 UA5,(2017 UA5),18.83,0.4555698523,1.0186851583,0.2020015731,0.30094617920000005,9.6184424626,19,0
2017 UB5,(2017 UB5),21.8,0.1160259082,0.2594418179,0.2902637663,0.36495423995555554,2.4763624815,9,0
2017 UC5,(2017 UC5),21.6,0.1272198785,0.2844722965,0.3048847042,0.36603952730909095,3.7162281052,11,0
2017 UE5,(2017 UE5),22.9,0.0699125232,0.1563291544,0.0524023817,0.0524023817,15.5626853511,1,0
2017 UG5,(2017 UG5),26.3,0.0146067964,0.0326617897,0.0470217623,0.26840077416808505,21.6348050345,47,0
2017 UH5,(2017 UH5),26.6,0.0127219879,0.0284472297,0.0237545962,0.29816116019852934,18.2327094505,68,0
2017 UM5,(2017 UM5),25.6,0.0201629919,0.0450858206,0.0153237808,0.0153237808,17.0531962267,1,0
2017 UP5,(2017 UP5),27.6,0.0080270317,0.0179489885,0.0165855829,0.0165855829,10.2005514682,1,0
2017 UV5,(2017 UV5),21.4,0.1394938229,0.3119176705,0.3704910627,0.3796501678,8.4472656935,2,0
2017 UY5,(2017 UY5),18.79,0.4640395282,1.0376239294,0.0436911076,0.2503712928708333,25.8783245089,24,1
2017 UA6,(2017 UA6),25.7,0.0192555078,0.0430566244,0.0102481162,0.16839906746666666,24.3990711742,3,0
2017 UE6,(2017 UE6),22.57,0.0813869881,0.1819868378,0.1719317936,0.2315143386,19.6762829343,2,0
2017 UM6,(2017 UM6),22.0,0.1058168859,0.2366137501,0.217492634,0.217492634,17.7211154942,1,0
2017 PK26,(2017 PK26),21.5,0.1332155667,0.2978790628,0.2025201499,0.29752640304,10.8357465589,10,0
2017 QL,(2017 QL),23.8,0.046190746,0.1032856481,0.1072985311,0.1072985311,19.9483259218,1,0
2017 QP,(2017 QP),23.6,0.0506471459,0.1132504611,0.2461484844,0.2461484844,3.7523479584,1,0
2017 QO1,(2017 QO1),27.0,0.0105816886,0.023661375,0.0214147065,0.2419206846304347,18.629978729,23,0
2017 QX1,(2017 QX1),24.8,0.0291443905,0.0651688382,0.0329093507,0.0329093507,6.9674594181,1,0
2017 QB2,(2017 QB2),24.4,0.0350392641,0.0783501764,0.0851692724,0.21934033975053763,18.224353912,93,0
2017 QC2,(2017 QC2),22.5,0.0840533402,0.1879489824,0.1602000582,0.1602000582,19.3478129828,1,0
2017 QD2,(2017 QD2),26.5,0.0133215567,0.0297879063,0.0322816778,0.0322816778,6.7191680872,1,0
2017 QE2,(2017 QE2),24.9,0.0278326768,0.0622357573,0.0752286874,0.26474297820000003,19.3023487592,2,0
2017 QM2,(2017 QM2),24.3,0.0366906138,0.0820427065,0.2092350887,0.2092350887,4.2336479644,1,0
2017 QO2,(2017 QO2),23.9,0.04411182,0.0986370281,0.1215978368,0.31724374151249995,18.8912424693,8,0
2017 QB3,(2017 QB3),23.8,0.046190746,0.1032856481,0.213453721,0.213453721,8.8366356957,1,0
2017 QE3,(2017 QE3),26.2,0.0152951935,0.0342010925,0.0340427902,0.0340427902,7.6858564894,1,0
2017 QH3,(2017 QH3),26.4,0.0139493823,0.0311917671,0.0693080948,0.2084770036,10.9987734756,2,0
2017 QY16,(2017 QY16),19.72,0.3023813326,0.6761452148,0.2629405618,0.4060324196636364,34.855644981,22,0
2017 QC17,(2017 QC17),22.41,0.0876102615,0.1959025002,0.0187792651,0.11185945350925923,20.3028064195,54,0
2017 QO17,(2017 QO17),22.7,0.0766575574,0.1714115092,0.0678379299,0.27128042203913044,20.7891802315,23,0
2017 QF18,(2017 QF18),23.6,0.0506471459,0.1132504611,0.0742040173,0.0742040173,11.4203902129,1,0
2017 QL18,(2017 QL18),19.8,0.2914439045,0.6516883822,0.2632736287,0.29124364822857146,7.3076661495,7,0
2017 QO32,(2017 QO32),24.0,0.0421264611,0.0941976306,0.1213288973,0.1213288973,6.9759714262,1,0
2017 QV32,(2017 QV32),26.1,0.0160160338,0.0358129403,0.0307437237,0.0307437237,10.9446526525,1,0
2017 QG33,(2017 QG33),23.5,0.0530340723,0.1185877909,0.1208417228,0.26168800333636355,23.1655199785,143,0
2017 QT34,(2017 QT34),27.8,0.0073207399,0.016369672,0.0066528362,0.1587436984,17.2244082347,2,0
2017 QU34,(2017 QU34),28.37,0.0056306039,0.0125904131,0.007126718,0.054994967500000005,16.9573263262,2,0
2017 QW34,(2017 QW34),20.68,0.1943367684,0.4345502246,0.3641828043,0.4177663328772727,16.5481851385,22,0
2017 QY34,(2017 QY34),20.92,0.1740022951,0.38908096,0.0423025536,0.10003073391785715,20.8904191583,28,1
2017 QL35,(2017 QL35),20.4,0.2210828104,0.4943561926,0.2867262928,0.37409973943749997,9.1126829194,8,0
2017 QM35,(2017 QM35),24.4,0.0350392641,0.0783501764,0.0827076791,0.31528942338,18.3364535633,5,0
2017 QN35,(2017 QN35),25.8,0.0183888672,0.0411187571,0.0449569782,0.23769769574545452,23.7309254485,11,0
2017 QV35,(2017 QV35),23.8,0.046190746,0.1032856481,0.1701003105,0.1701003105,7.0589043316,1,0
2017 RB,(2017 RB),28.1,0.0063760979,0.0142573883,0.0097103671,0.2794902663591837,16.9090070135,49,0
2017 RC,(2017 RC),27.91,0.0069591304,0.0155610887,0.0062064266,0.1688576519571429,21.3232587829,7,0
2017 RF,(2017 RF),25.0,0.02658,0.0594346868,0.0761593445,0.3225507013,15.3168600437,3,0
2017 RK,(2017 RK),25.5,0.0211132445,0.0472106499,0.0319969611,0.29805569186,12.7695542934,5,0
2017 RM2,(2017 RM2),25.1,0.0253837029,0.0567596853,0.15092228,0.15092228,4.8110596782,1,0
2017 PM26,(2017 PM26),21.28,0.1474195145,0.3296400556,0.1764861876,0.31446195559655177,28.6473908889,87,0
2017 PO26,(2017 PO26),23.2,0.0608912622,0.1361570015,0.1151755315,0.1151755315,9.310625225,1,0
2017 PX26,(2017 PX26),24.4,0.0350392641,0.0783501764,0.0675006419,0.0675006419,7.5013357967,1,0
2017 PS30,(2017 PS30),19.49,0.3361669212,0.7516920875,0.2238245223,0.3138897143363637,8.0870036854,11,0
2017 QN,(2017 QN),25.2,0.0242412481,0.0542050786,0.0750276025,0.0750276025,5.6177061511,1,0
2017 QQ1,(2017 QQ1),24.8,0.0291443905,0.0651688382,0.0123889127,0.25306269543272725,24.326482091,55,0
2017 QH2,(2017 QH2),25.7,0.0192555078,0.0430566244,0.1109462358,0.1109462358,5.4939026463,1,0
2017 QL2,(2017 QL2),25.5,0.0211132445,0.0472106499,0.0890515811,0.3171870294666667,6.0238298843,3,0
2017 QA3,(2017 QA3),25.0,0.02658,0.0594346868,0.0421364014,0.310380829675,21.0788587007,4,0
2017 QD3,(2017 QD3),22.23,0.095182033,0.212833496,0.0210351043,0.29640471718910893,20.785317137,101,0
2017 QG3,(2017 QG3),22.6,0.0802703167,0.1794898848,0.2072347063,0.2421038434,7.1858627222,3,0
2017 QO16,(2017 QO16),25.0,0.02658,0.0594346868,0.1220080275,0.1220080275,6.2620535644,1,0
2017 QD17,(2017 QD17),22.43,0.0868070458,0.1941064553,0.2422801923,0.32683185688000005,26.1599468164,5,0
2017 QF17,(2017 QF17),19.7,0.3051792326,0.6824015094,0.2054351806,0.3598111032780488,19.4196343319,41,0
2017 QP17,(2017 QP17),19.6,0.3195618867,0.7145621017,0.3576347255,0.4074360846306121,23.1123896164,98,0
2017 QT17,(2017 QT17),24.0,0.0421264611,0.0941976306,0.0440892827,0.2903834149166667,14.6703861592,6,0
2017 QU17,(2017 QU17),26.1,0.0160160338,0.0358129403,0.0369881454,0.0369881454,7.3229482222,1,0
2017 QV17,(2017 QV17),24.3,0.0366906138,0.0820427065,0.104970918,0.2528309633916666,13.245292267,12,0
2017 QW17,(2017 QW17),21.62,0.1260535197,0.2818642388,0.0411541678,0.32248427258654966,34.8190248031,171,1
2017 QE18,(2017 QE18),19.5,0.3346223745,0.7482383761,0.1640106103,0.244504863037931,29.5936481137,29,0
2017 QJ18,(2017 QJ18),19.91,0.2770479727,0.6194981001,0.2129825092,0.3355706859181818,16.5183085867,11,0
2017 QK18,(2017 QK18),24.65,0.031228777,0.0698296682,0.017494267,0.3001301891472974,24.9141918077,74,0
2017 QQ32,(2017 QQ32),19.95,0.2719912773,0.6081909854,0.282256058,0.36370211537142855,5.254844561,21,0
2017 QW32,(2017 QW32),24.2,0.0384197891,0.0859092601,0.1077618271,0.1377957942,7.4381859871,2,0
2017 QH33,(2017 QH33),24.2,0.0384197891,0.0859092601,0.1604090662,0.31284284377500005,15.4823562584,4,0
2017 QJ33,(2017 QJ33),20.17,0.2457847746,0.5495914639,0.2415575405,0.3118595873363637,4.8166222142,33,0
2017 QK33,(2017 QK33),24.5,0.0334622374,0.0748238376,0.1291049532,0.1291049532,7.104725907,1,0
2017 QL33,(2017 QL33),21.34,0.1434019235,0.320656449,0.0207934703,0.20926768203461538,22.9468549252,26,1
2017 QX34,(2017 QX34),21.71,0.1209358264,0.2704207287,0.2387086437,0.38205698567012186,25.189642518,164,0
2017 QO35,(2017 QO35),23.4,0.0555334912,0.1241766613,0.1494232538,0.3102844601266667,16.7970892961,15,0
2017 QP35,(2017 QP35),23.7,0.0483676488,0.1081533507,0.1013464461,0.1013464461,17.4549819929,1,0
2017 QQ35,(2017 QQ35),21.94,0.1087814834,0.2432427915,0.1533934328,0.172177268927907,16.0304534201,43,0
2017 QS35,(2017 QS35),20.97,0.1700415193,0.3802243961,0.1882731728,0.2877288269,12.8869747889,12,0
2017 RM1,(2017 RM1),22.7,0.0766575574,0.1714115092,0.0658422481,0.1101848975,13.2783377491,2,0
2017 RT1,(2017 RT1),21.1,0.160160338,0.358129403,0.2749570326,0.3612173746066667,3.2055083269,15,0
2017 RW1,(2017 RW1),23.7,0.0483676488,0.1081533507,0.0282005231,0.22354026783333336,26.0624258372,3,0
2017 RG2,(2017 RG2),24.4,0.0350392641,0.0783501764,0.0201907321,0.2555600608,22.5134062392,3,0
2017 RJ2,(2017 RJ2),27.6,0.0080270317,0.0179489885,0.0036791253,0.20242984253333332,27.7785060412,3,0
2017 RL2,(2017 RL2),26.12,0.0158691979,0.0354846053,0.0458130025,0.12225863751875002,3.3156570839,16,0
2017 RQ2,(2017 RQ2),20.2,0.2424124811,0.5420507863,0.2126268582,0.2999898717,17.6574367499,11,0
2017 RS2,(2017 RS2),26.4,0.0139493823,0.0311917671,0.0165525883,0.35250222145599996,16.1666175707,25,0
2017 RW2,(2017 RW2),25.3,0.0231502122,0.0517654482,0.0387520652,0.0387520652,12.8701071511,1,0
2017 RB15,(2017 RB15),27.6,0.0080270317,0.0179489885,0.0148154519,0.2718823710090909,19.3416289986,11,0
2017 RC15,(2017 RC15),22.9,0.0699125232,0.1563291544,0.249788074,0.3156313260428571,8.0866027065,7,0
2017 RP15,(2017 RP15),26.5,0.0133215567,0.0297879063,0.0379237008,0.2937621344608695,17.766133455,23,0
2017 RS15,(2017 RS15),22.6,0.0802703167,0.1794898848,0.1512935737,0.1512935737,11.3342035808,1,0
2017 RZ15,(2017 RZ15),27.1,0.0101054342,0.0225964377,0.0150676806,0.2227154167,22.7990375994,46,0
2017 RB16,(2017 RB16),25.6,0.0201629919,0.0450858206,0.0089248374,0.2506417425653061,22.298823068,98,0
2017 RL16,(2017 RL16),25.0,0.02658,0.0594346868,0.0430163701,0.20391764799599998,18.6219727932,50,0
2017 RM16,(2017 RM16),27.5,0.008405334,0.0187948982,0.0112546993,0.28319778502000004,22.2221727791,20,0
2017 RV17,(2017 RV17),22.89,0.0702352248,0.157050737,0.0059648991,0.24370674844999998,18.6213200603,2,0
2017 RW17,(2017 RW17),29.5,0.0033462237,0.0074823838,0.002770531,0.002770531,13.7675774675,1,0
2017 RO2,(2017 RO2),22.25,0.0943093989,0.2108822268,0.0047983127,0.2841157170074998,21.3662033987,80,0
2017 RU2,(2017 RU2),25.6,0.0201629919,0.0450858206,0.0145535656,0.25255173762,21.851045019,5,0
2017 RE15,(2017 RE15),24.0,0.0421264611,0.0941976306,0.0925013442,0.20440406145,7.368523085,2,0
2017 RH15,(2017 RH15),22.74,0.0752583992,0.1682828966,0.0694475702,0.31194167521818184,17.1455107709,55,0
2017 RJ15,(2017 RJ15),21.85,0.1133848361,0.2535362011,0.1098032526,0.2710866483243243,25.8628113044,74,0
2017 RN15,(2017 RN15),25.1,0.0253837029,0.0567596853,0.1051897218,0.1051897218,6.9774127263,1,0
2017 RT15,(2017 RT15),23.1,0.063760979,0.1425738833,0.1809475177,0.1809475177,7.382853476,1,0
2017 RU15,(2017 RU15),22.77,0.0742258153,0.1659739687,0.0457079266,0.13127141053599994,16.7875243242,25,0
2017 RV15,(2017 RV15),22.06,0.102933082,0.2301653685,0.2106485728,0.34945003282874987,15.894450087,80,0
2017 RX15,(2017 RX15),22.6,0.0802703167,0.1794898848,0.2008058834,0.3176878934833333,11.9744188051,6,0
2017 RY15,(2017 RY15),22.72,0.0759547566,0.1698399991,0.0466535939,0.12463676441212117,11.8502533433,33,0
2017 RH16,(2017 RH16),26.14,0.0157237082,0.0351592805,0.0055204245,0.11068028533061228,18.9119115797,49,0
2017 RK16,(2017 RK16),24.2,0.0384197891,0.0859092601,0.1388150466,0.1388150466,17.0441423015,1,0
2017 RP16,(2017 RP16),27.2,0.0096506147,0.0215794305,0.0056167458,0.36862387873333335,24.6090015936,6,0
2017 RO17,(2017 RO17),26.1,0.0160160338,0.0358129403,0.0117359922,0.29168409744821433,26.4660662535,168,0
2017 RP17,(2017 RP17),23.5,0.0530340723,0.1185877909,0.2859238297,0.2859238297,7.2772617331,1,0
2017 RQ17,(2017 RQ17),27.73,0.0075605776,0.0169059655,0.0102693525,0.24859029500000004,27.237129783,56,0
2017 SD2,(2017 SD2),23.6,0.0506471459,0.1132504611,0.0817994448,0.1617471023,20.5933085059,4,0
2017 SK2,(2017 SK2),23.2,0.0608912622,0.1361570015,0.246751487,0.37645369767000003,7.9615396171,40,0
2017 SP2,(2017 SP2),25.2,0.0242412481,0.0542050786,0.0151168619,0.0151168619,22.1215176463,1,0
2017 SG10,(2017 SG10),22.8,0.0732073989,0.1636967205,0.1844038818,0.2913118001333333,19.5391207287,6,0
2017 SH10,(2017 SH10),20.6,0.2016299194,0.4508582062,0.1373296909,0.27699454459285716,14.5087798089,14,0
2017 SK10,(2017 SK10),21.56,0.1295850727,0.2897610314,0.2153587357,0.2153587357,32.1417462767,1,0
2017 SN10,(2017 SN10),25.7,0.0192555078,0.0430566244,0.0181605507,0.26270354322033895,19.330129723,59,0
2017 SS10,(2017 SS10),25.2,0.0242412481,0.0542050786,0.0248288864,0.3270884800150376,24.6497412406,133,0
2017 SU11,(2017 SU11),23.7,0.0483676488,0.1081533507,0.0565602587,0.3264009393655172,22.8771305785,29,0
2017 SV11,(2017 SV11),24.0,0.0421264611,0.0941976306,0.1210984647,0.1210984647,6.3531148527,1,0
2017 SY11,(2017 SY11),22.61,0.0799015081,0.1786652037,0.2751125779,0.36546995905,1.7434389439,4,0
2017 SB12,(2017 SB12),26.0,0.0167708462,0.0375007522,0.0245459561,0.14457678015,15.3539224337,2,0
2017 SR12,(2017 SR12),21.06,0.163137941,0.3647875257,0.3181718487,0.37067628864999996,6.7123891888,8,0
2017 SQ14,(2017 SQ14),26.7,0.0121494041,0.0271668934,0.0356952854,0.0356952854,7.5251937708,1,0
2017 SV14,(2017 SV14),23.26,0.0592318063,0.1324463452,0.2042526698,0.3559224435356164,11.5253961193,73,0
2017 SU16,(2017 SU16),26.7,0.0121494041,0.0271668934,0.0123775576,0.13724419764999998,15.4348656964,2,0
2017 SQ17,(2017 SQ17),23.9,0.04411182,0.0986370281,0.1360694155,0.1360694155,12.7092722585,1,0
2017 SV17,(2017 SV17),25.7,0.0192555078,0.0430566244,0.0241190005,0.2443143852980769,22.551743847,52,0
2017 SW17,(2017 SW17),24.5,0.0334622374,0.0748238376,0.0505545498,0.0505545498,11.8024228023,1,0
2017 SX17,(2017 SX17),28.3,0.0058150704,0.0130028927,0.0005821085,0.31081626984062494,21.621098585,64,0
2017 SM19,(2017 SM19),22.23,0.095182033,0.212833496,0.2452736371,0.3686762665666667,13.1966759352,78,0
2017 SO19,(2017 SO19),24.5,0.0334622374,0.0748238376,0.1136706085,0.1136706085,13.3767208399,1,0
2017 SP19,(2017 SP19),23.07,0.0646479826,0.1445572836,0.0164615221,0.0995799701,17.2787981205,8,0
2017 SW19,(2017 SW19),26.88,0.0111829138,0.0250057554,0.0273869522,0.19861137995,10.7328142874,2,0
2017 SY19,(2017 SY19),24.6,0.0319561887,0.0714562102,0.065765935,0.065765935,22.6188739444,1,0
2017 SZ19,(2017 SZ19),27.6,0.0080270317,0.0179489885,0.0293029448,0.2075867338,13.5516651005,3,0
2017 SE20,(2017 SE20),27.9,0.0069912523,0.0156329154,0.0154508292,0.31321121552500003,24.3779340041,40,0
2017 SK20,(2017 SK20),26.1,0.0160160338,0.0358129403,0.0316937866,0.2394169669,12.9071678749,5,0
2017 SU20,(2017 SU20),21.49,0.1338304618,0.2992540101,0.2944519726,0.3596986441125001,9.8260042402,8,0
2017 SY20,(2017 SY20),24.34,0.0360209346,0.0805452583,0.0485390247,0.3500751640428571,20.0707905565,7,0
2017 SO21,(2017 SO21),25.3,0.0231502122,0.0517654482,0.0388905242,0.12203598777916667,9.5083443972,24,0
2017 SZ32,(2017 SZ32),29.25,0.0037545248,0.0083953727,0.0013751873,0.0013751873,22.3680064334,1,0
2017 SK33,(2017 SK33),23.05,0.065246163,0.1458948557,0.1166785335,0.1166785335,12.9863340678,1,0
2017 RZ17,(2017 RZ17),20.45,0.2160503512,0.4831032718,0.0247876637,0.10868312344999999,14.6063123935,2,0
2017 SL2,(2017 SL2),22.9,0.0699125232,0.1563291544,0.0545933313,0.1928966143909091,18.8853615467,11,0
2017 SN2,(2017 SN2),21.1,0.160160338,0.358129403,0.0565110256,0.25114669774705883,21.6348553812,17,1
2017 SO2,(2017 SO2),21.13,0.1579628558,0.3532156834,0.0713159199,0.13470911966666665,18.1206687856,9,0
2017 SR2,(2017 SR2),28.6,0.0050647146,0.0113250461,0.0006233436,0.2505710389333333,23.8550850392,3,0
2017 SJ10,(2017 SJ10),22.9,0.0699125232,0.1563291544,0.1174517625,0.1174517625,6.9544263226,1,0
2017 SQ10,(2017 SQ10),26.2,0.0152951935,0.0342010925,0.041496661,0.041496661,7.4366498194,1,0
2017 ST10,(2017 ST10),28.4,0.0055533491,0.0124176661,0.0071035323,0.2697776053,23.7011768054,4,0
2017 SZ11,(2017 SZ11),24.71,0.0303777061,0.0679266159,0.0543099561,0.25866887380000003,16.5458778876,7,0
2017 SA12,(2017 SA12),22.1,0.1010543415,0.2259643771,0.3400353778,0.3838463681,13.3681603761,2,0
2017 SC12,(2017 SC12),23.6,0.0506471459,0.1132504611,0.041285842,0.041285842,9.3162624829,1,0
2017 SD12,(2017 SD12),25.18,0.0244655496,0.0547066321,0.0083188562,0.26353475345,16.6809018511,4,0
2017 SG12,(2017 SG12),23.5,0.0530340723,0.1185877909,0.226198123,0.2750181053,4.7254402315,5,0
2017 SA14,(2017 SA14),23.48,0.0535247906,0.1196850702,0.2525220038,0.2525220038,10.7531210883,1,0
2017 SD14,(2017 SD14),22.9,0.0699125232,0.1563291544,0.2983069009,0.3640591127333333,12.9793435801,18,0
2017 SG14,(2017 SG14),20.36,0.2251930467,0.5035469604,0.0390132302,0.33354769734193535,30.5940154908,62,1
2017 SH14,(2017 SH14),24.4,0.0350392641,0.0783501764,0.0394052149,0.0394052149,6.8655929464,1,0
2017 SJ14,(2017 SJ14),24.2,0.0384197891,0.0859092601,0.1920110924,0.23309938526,5.6699651596,5,0
2017 SK14,(2017 SK14),25.7,0.0192555078,0.0430566244,0.0490038898,0.2376930644,21.8761878585,2,0
2017 SL14,(2017 SL14),23.11,0.0634680239,0.1419188158,0.0584731985,0.12035639549999999,7.8771217486,15,0
2017 SO14,(2017 SO14),24.0,0.0421264611,0.0941976306,0.1179104327,0.3601866734625,18.817057182,8,0
2017 SK16,(2017 SK16),22.92,0.0692715614,0.1548959201,0.0320274917,0.24505224746500004,27.0299814061,20,0
2017 SM16,(2017 SM16),21.6,0.1272198785,0.2844722965,0.2798338703,0.34755651006666666,4.3728296553,6,0
2017 SO16,(2017 SO16),20.69,0.193443872,0.4325536477,0.2774162973,0.38145171622499996,4.2870081546,12,0
2017 SQ16,(2017 SQ16),25.0,0.02658,0.0594346868,0.0514969036,0.2783021452133333,16.7311118142,15,0
2017 SS16,(2017 SS16),26.3,0.0146067964,0.0326617897,0.0085491093,0.07471744591428572,21.7944504029,7,0
2017 SL17,(2017 SL17),22.0,0.1058168859,0.2366137501,0.0707002583,0.2769482876272727,26.9402433099,11,1
2017 SN17,(2017 SN17),22.77,0.0742258153,0.1659739687,0.18474121,0.31607451720000007,19.0924429883,87,0
2017 SO17,(2017 SO17),18.77,0.4683332331,1.0472249454,0.1471305069,0.3261394275636364,18.3019128237,11,0
2017 SR17,(2017 SR17),18.8,0.4619074603,1.0328564805,0.3758210071,0.39824232943333326,37.4905025298,3,0
2017 SU17,(2017 SU17),28.0,0.0066765941,0.0149293183,0.001848809,0.2961619362333333,22.7780361004,27,0
2017 SF19,(2017 SF19),20.45,0.2160503512,0.4831032718,0.1290283166,0.3270556301033333,38.2158398783,30,0
2017 SK19,(2017 SK19),25.3,0.0231502122,0.0517654482,0.0296987005,0.0296987005,13.4015535878,1,0
2017 SL19,(2017 SL19),22.6,0.0802703167,0.1794898848,0.1437624969,0.31048130496904763,6.1810854381,42,0
2017 ST19,(2017 ST19),22.7,0.0766575574,0.1714115092,0.2614910981,0.2614910981,9.9886400828,1,0
2017 SU19,(2017 SU19),22.9,0.0699125232,0.1563291544,0.2749315923,0.2749315923,3.2265006443,1,0
2017 SA20,(2017 SA20),28.36,0.0056565936,0.0126485278,0.0039380432,0.1885788118818182,17.0783532909,11,0
2017 SC20,(2017 SC20),23.8,0.046190746,0.1032856481,0.0601682282,0.25624324989999997,22.774256307,2,0
2017 SD20,(2017 SD20),25.97,0.0170041519,0.0380224396,0.012196247,0.10448926921249999,18.7685222949,40,0
2017 SF20,(2017 SF20),28.43,0.0054771543,0.0122472894,0.004623077,0.24909470644999998,24.817272996,2,0
2017 SJ20,(2017 SJ20),22.34,0.0904804968,0.2023205415,0.0477966149,0.25396203614444446,32.054352913,18,0
2017 SA21,(2017 SA21),28.2,0.0060891262,0.0136157002,0.0038146072,0.0038146072,10.0605320407,1,0
2017 SM21,(2017 SM21),26.33,0.0144063837,0.0322136532,0.0113930024,0.21233804068823528,21.7043719428,17,0
2017 SQ21,(2017 SQ21),20.25,0.2368944994,0.5297122041,0.2208621967,0.32719597625333335,13.2583536003,15,0
2017 TF1,(2017 TF1),26.7,0.0121494041,0.0271668934,0.0279456113,0.35697656459120886,16.4151207932,91,0
2017 TG1,(2017 TG1),22.9,0.0699125232,0.1563291544,0.1577258092,0.25962653091428584,15.8554527477,28,0
2017 TS1,(2017 TS1),24.7,0.0305179233,0.0682401509,0.0190100661,0.1280528138,18.3644824869,3,0
2017 TT1,(2017 TT1),27.2,0.0096506147,0.0215794305,0.0064695731,0.23507298845000002,27.2842303779,2,0
2017 TF2,(2017 TF2),20.3,0.2315021222,0.5176544822,0.0899898044,0.33375080118053674,24.4491700894,149,0
2017 TQ3,(2017 TQ3),20.44,0.2170475943,0.4853331752,0.1835797681,0.19167087040000003,17.4227650165,2,0
2017 TS3,(2017 TS3),22.17,0.0978486812,0.2187963027,0.0355372274,0.18752611886111112,22.4390192568,18,0
2017 TW3,(2017 TW3),21.6,0.1272198785,0.2844722965,0.2605605135,0.3936907036,12.0700139071,4,0
2017 TZ3,(2017 TZ3),24.7,0.0305179233,0.0682401509,0.0264176486,0.28272082023333334,23.212176972,9,0
2017 TA4,(2017 TA4),19.33,0.3618719966,0.8091703835,0.0508070765,0.34168499594800006,35.9260500358,25,0
2017 TC4,(2017 TC4),20.74,0.1890405519,0.4227075246,0.1719094964,0.31169945,10.2246389154,16,0
2017 TE4,(2017 TE4),27.3,0.0092162655,0.0206081961,0.0182195524,0.25107800566666666,17.7033119915,3,0
2017 TL4,(2017 TL4),24.37,0.0355267088,0.079440136,0.0375636144,0.28556940435522393,23.7714050192,67,0
2017 TM4,(2017 TM4),27.7,0.0076657557,0.0171411509,0.0049387946,0.0049387946,8.1307813778,1,0
2017 TS4,(2017 TS4),24.0,0.0421264611,0.0941976306,0.1553212616,0.2814157827,13.98751539,2,0
2017 TW4,(2017 TW4),25.01,0.026457876,0.0591616093,0.0667037873,0.11061164917692305,10.1770926671,13,0
2017 TZ4,(2017 TZ4),22.9,0.0699125232,0.1563291544,0.0494993874,0.0494993874,13.0940768295,1,0
2017 TA5,(2017 TA5),27.2,0.0096506147,0.0215794305,0.0192271422,0.0192271422,11.2564488699,1,0
2017 TB5,(2017 TB5),26.0,0.0167708462,0.0375007522,0.0453521736,0.15728466395,14.9043615419,2,0
2017 TT5,(2017 TT5),25.0,0.02658,0.0594346868,0.0976247444,0.0976247444,19.9998695814,1,0
2017 TV5,(2017 TV5),26.8,0.0116025908,0.0259441818,0.0086508548,0.32345272881666665,25.1590338081,6,0
